WT_Input	WT_Arc_IP
dsRNA_tag_4918	317	1225
dsRNA_tag_4919	196	142
dsRNA_tag_492	571	1560
dsRNA_tag_4920	132	587
dsRNA_tag_4921	44	129
dsRNA_tag_4922	59	194
dsRNA_tag_4923	256	847
dsRNA_tag_4924	23	143
dsRNA_tag_4925	60	175
dsRNA_tag_4926	71	162
dsRNA_tag_4927	68	263
dsRNA_tag_4928	103	213
dsRNA_tag_4929	365	1002
dsRNA_tag_493	26	99
dsRNA_tag_4930	956	3626
dsRNA_tag_4931	26	110
dsRNA_tag_4932	60	152
dsRNA_tag_4933	89	213
dsRNA_tag_4934	160	973
dsRNA_tag_4935	42	94
dsRNA_tag_4936	87	190
dsRNA_tag_4937	68	196
dsRNA_tag_4938	188	674
dsRNA_tag_4939	40	183
dsRNA_tag_494	75	174
dsRNA_tag_4940	29	128
dsRNA_tag_4941	69	322
dsRNA_tag_4942	111	381
dsRNA_tag_4943	66	222
dsRNA_tag_4944	291	839
dsRNA_tag_4945	84	381
dsRNA_tag_4946	33	118
dsRNA_tag_4947	37	134
dsRNA_tag_4948	62	186
dsRNA_tag_4949	43	161
dsRNA_tag_495	40	172
dsRNA_tag_4950	32	131
dsRNA_tag_4951	80	195
dsRNA_tag_4952	43	186
dsRNA_tag_4953	35	2111
dsRNA_tag_4954	89	103
dsRNA_tag_4955	43	133
dsRNA_tag_4956	45	98
dsRNA_tag_4957	42	203
dsRNA_tag_4958	114	227
dsRNA_tag_4959	82	314
dsRNA_tag_496	82	321
dsRNA_tag_4960	40	109
dsRNA_tag_4961	503	1072
dsRNA_tag_4962	196	660
dsRNA_tag_4963	32	146
dsRNA_tag_4964	31	114
dsRNA_tag_4965	82	293
dsRNA_tag_4966	35	88
dsRNA_tag_4967	82	262
dsRNA_tag_4968	434	34
dsRNA_tag_4969	73	90
dsRNA_tag_497	86	120
dsRNA_tag_4970	32	127
dsRNA_tag_4971	83	123
dsRNA_tag_4972	35	159
dsRNA_tag_4973	115	339
dsRNA_tag_4974	27	143
dsRNA_tag_4975	37	147
dsRNA_tag_4976	80	193
dsRNA_tag_4977	43	217
dsRNA_tag_4978	211	839
dsRNA_tag_4979	89	295
dsRNA_tag_498	86	258
dsRNA_tag_4980	48	250
dsRNA_tag_4981	65	153
dsRNA_tag_4982	37	114
dsRNA_tag_4983	422	407
dsRNA_tag_4984	422	407
dsRNA_tag_4985	81	246
dsRNA_tag_4986	263	650
dsRNA_tag_4987	26	131
dsRNA_tag_4988	109	197
dsRNA_tag_4989	45	166
dsRNA_tag_499	25	160
dsRNA_tag_4990	36	106
dsRNA_tag_4991	118	197
dsRNA_tag_4992	68	535
dsRNA_tag_4993	51	143
dsRNA_tag_4994	45	153
dsRNA_tag_4995	188	523
dsRNA_tag_4996	64	173
dsRNA_tag_4997	41	112
dsRNA_tag_4998	38	169
dsRNA_tag_4999	44	182
dsRNA_tag_5	216	653
dsRNA_tag_50	2	175
dsRNA_tag_500	45	110
dsRNA_tag_5000	74	310
dsRNA_tag_5001	15	273
dsRNA_tag_5002	3	143
dsRNA_tag_5003	46	174
dsRNA_tag_5004	81	189
dsRNA_tag_5005	34	95
dsRNA_tag_5006	52	244
dsRNA_tag_5007	49	153
dsRNA_tag_5008	64	163
dsRNA_tag_5009	39	106
dsRNA_tag_501	99	282
dsRNA_tag_5010	48	84
dsRNA_tag_5011	171	258
dsRNA_tag_5012	148	348
dsRNA_tag_5013	55	274
dsRNA_tag_5014	274	905
dsRNA_tag_5015	61	143
dsRNA_tag_5016	797	2640
dsRNA_tag_5017	72	317
dsRNA_tag_5018	32	108
dsRNA_tag_5019	21	103
dsRNA_tag_502	62	125
dsRNA_tag_5020	51	97
dsRNA_tag_5021	61	156
dsRNA_tag_5022	49	235
dsRNA_tag_5023	343	765
dsRNA_tag_5024	56	125
dsRNA_tag_5025	150	424
dsRNA_tag_5026	37	91
dsRNA_tag_5027	31	103
dsRNA_tag_5028	27	98
dsRNA_tag_5029	27	147
dsRNA_tag_503	9	260
dsRNA_tag_5030	34	128
dsRNA_tag_5031	96	314
dsRNA_tag_5032	31	117
dsRNA_tag_5033	487	1184
dsRNA_tag_5034	55	176
dsRNA_tag_5035	46	114
dsRNA_tag_5036	163	479
dsRNA_tag_5037	30	96
dsRNA_tag_5038	29	93
dsRNA_tag_5039	27	117
dsRNA_tag_504	172	645
dsRNA_tag_5040	42	897
dsRNA_tag_5041	28	114
dsRNA_tag_5042	53	183
dsRNA_tag_5043	66	177
dsRNA_tag_5044	114	354
dsRNA_tag_5045	241	535
dsRNA_tag_5046	49	171
dsRNA_tag_5047	100	369
dsRNA_tag_5048	52	150
dsRNA_tag_5049	122	422
dsRNA_tag_505	16	255
dsRNA_tag_5050	88	266
dsRNA_tag_5051	22	141
dsRNA_tag_5052	71	121
dsRNA_tag_5053	41	97
dsRNA_tag_5054	102	383
dsRNA_tag_5055	38	125
dsRNA_tag_5056	50	89
dsRNA_tag_5057	131	312
dsRNA_tag_5058	42	182
dsRNA_tag_5059	52	147
dsRNA_tag_506	76	260
dsRNA_tag_5060	60	127
dsRNA_tag_5061	44	132
dsRNA_tag_5062	40	182
dsRNA_tag_5063	43	129
dsRNA_tag_5064	45	102
dsRNA_tag_5065	65	250
dsRNA_tag_5066	42	166
dsRNA_tag_5067	367	1040
dsRNA_tag_5068	55	177
dsRNA_tag_5069	73	274
dsRNA_tag_507	556	1962
dsRNA_tag_5070	14	125
dsRNA_tag_5071	4	171
dsRNA_tag_5072	23	109
dsRNA_tag_5073	192	764
dsRNA_tag_5074	126	268
dsRNA_tag_5075	65	150
dsRNA_tag_5076	340	1154
dsRNA_tag_5077	23	101
dsRNA_tag_5078	122	182
dsRNA_tag_5079	151	261
dsRNA_tag_508	634	16759
dsRNA_tag_5080	166	248
dsRNA_tag_5081	172	670
dsRNA_tag_5082	31	160
dsRNA_tag_5083	32	140
dsRNA_tag_5084	40	154
dsRNA_tag_5085	199	491
dsRNA_tag_5086	20	110
dsRNA_tag_5087	109	243
dsRNA_tag_5088	146	261
dsRNA_tag_5089	30	92
dsRNA_tag_509	77	180
dsRNA_tag_5090	57	188
dsRNA_tag_5091	104	247
dsRNA_tag_5092	53	136
dsRNA_tag_5093	80	127
dsRNA_tag_5094	54	196
dsRNA_tag_5095	106	230
dsRNA_tag_5096	114	182
dsRNA_tag_5097	38	113
dsRNA_tag_5098	39	98
dsRNA_tag_5099	10	155
dsRNA_tag_51	23	551
dsRNA_tag_510	1959	4639
dsRNA_tag_5100	33	136
dsRNA_tag_5101	85	44
dsRNA_tag_5102	98	822
dsRNA_tag_5103	172	352
dsRNA_tag_5104	44	95
dsRNA_tag_5105	28	147
dsRNA_tag_5106	32	120
dsRNA_tag_5107	47	120
dsRNA_tag_5108	519	1766
dsRNA_tag_5109	143	499
dsRNA_tag_511	71	252
dsRNA_tag_5110	18	108
dsRNA_tag_5111	59	209
dsRNA_tag_5112	1427	4966
dsRNA_tag_5113	36	262
dsRNA_tag_5114	72	129
dsRNA_tag_5115	145	445
dsRNA_tag_5116	68	169
dsRNA_tag_5117	166	477
dsRNA_tag_5118	138	512
dsRNA_tag_5119	19	637
dsRNA_tag_512	98	162
dsRNA_tag_5120	283	1065
dsRNA_tag_5121	96	193
dsRNA_tag_5122	182	446
dsRNA_tag_5123	73	169
dsRNA_tag_5124	66	217
dsRNA_tag_5125	41	151
dsRNA_tag_5126	88	200
dsRNA_tag_5127	33	167
dsRNA_tag_5128	97	163
dsRNA_tag_5129	79	186
dsRNA_tag_513	185	373
dsRNA_tag_5130	38	86
dsRNA_tag_5131	31	130
dsRNA_tag_5132	30	101
dsRNA_tag_5133	2722	2976
dsRNA_tag_5134	2448	2775
dsRNA_tag_5135	328	887
dsRNA_tag_5136	33	159
dsRNA_tag_5137	26	100
dsRNA_tag_5138	429	1470
dsRNA_tag_5139	37	93
dsRNA_tag_514	111	469
dsRNA_tag_5140	376	977
dsRNA_tag_5141	1948	5311
dsRNA_tag_5142	360	893
dsRNA_tag_5143	87	122
dsRNA_tag_5144	52	98
dsRNA_tag_5145	133	315
dsRNA_tag_5146	40	96
dsRNA_tag_5147	47	105
dsRNA_tag_5148	35	88
dsRNA_tag_5149	114	196
dsRNA_tag_515	197	721
dsRNA_tag_5150	88	216
dsRNA_tag_5151	21	118
dsRNA_tag_5152	69	62
dsRNA_tag_5153	53	87
dsRNA_tag_5154	61	171
dsRNA_tag_5155	84	240
dsRNA_tag_5156	113	297
dsRNA_tag_5157	37	89
dsRNA_tag_5158	25	129
dsRNA_tag_5159	61	119
dsRNA_tag_516	13	121
dsRNA_tag_5160	66	101
dsRNA_tag_5161	24	173
dsRNA_tag_5162	35	145
dsRNA_tag_5163	69	135
dsRNA_tag_5164	50	202
dsRNA_tag_5165	179	574
dsRNA_tag_5166	603	1584
dsRNA_tag_5167	44	115
dsRNA_tag_5168	81	401
dsRNA_tag_5169	175	515
dsRNA_tag_517	20	108
dsRNA_tag_5170	109	237
dsRNA_tag_5171	23	127
dsRNA_tag_5172	39	129
dsRNA_tag_5173	65	339
dsRNA_tag_5174	43	83
dsRNA_tag_5175	86	153
dsRNA_tag_5176	38	169
dsRNA_tag_5177	29	98
dsRNA_tag_5178	57	154
dsRNA_tag_5179	130	285
dsRNA_tag_518	37	163
dsRNA_tag_5180	28	101
dsRNA_tag_5181	378	757
dsRNA_tag_5182	51	171
dsRNA_tag_5183	220	885
dsRNA_tag_5184	41	197
dsRNA_tag_5185	174	77
dsRNA_tag_5186	451	1644
dsRNA_tag_5187	553	2003
dsRNA_tag_5188	202	949
dsRNA_tag_5189	20	127
dsRNA_tag_519	561	1159
dsRNA_tag_5190	51	173
dsRNA_tag_5191	23	102
dsRNA_tag_5192	37	120
dsRNA_tag_5193	35	101
dsRNA_tag_5194	116	307
dsRNA_tag_5195	217	377
dsRNA_tag_5196	36	129
dsRNA_tag_5197	153	624
dsRNA_tag_5198	127	318
dsRNA_tag_5199	72	107
dsRNA_tag_52	6	229
dsRNA_tag_520	53	189
dsRNA_tag_5200	339	691
dsRNA_tag_5201	52	93
dsRNA_tag_5202	56	191
dsRNA_tag_5203	130	337
dsRNA_tag_5204	47	94
dsRNA_tag_5205	29	96
dsRNA_tag_5206	136	494
dsRNA_tag_5207	36	94
dsRNA_tag_5208	513	1607
dsRNA_tag_5209	63	200
dsRNA_tag_521	165	490
dsRNA_tag_5210	141	433
dsRNA_tag_5211	187	354
dsRNA_tag_5212	23	112
dsRNA_tag_5213	9	159
dsRNA_tag_5214	26	110
dsRNA_tag_5215	1	517
dsRNA_tag_5216	30	110
dsRNA_tag_5217	166	352
dsRNA_tag_5218	58	164
dsRNA_tag_5219	23	104
dsRNA_tag_522	51	88
dsRNA_tag_5220	57	102
dsRNA_tag_5221	59	85
dsRNA_tag_5222	52	127
dsRNA_tag_5223	23	110
dsRNA_tag_5224	26	141
dsRNA_tag_5225	533	1687
dsRNA_tag_5226	36	120
dsRNA_tag_5227	1768	3414
dsRNA_tag_5228	29	99
dsRNA_tag_5229	38	123
dsRNA_tag_523	45	96
dsRNA_tag_5230	82	425
dsRNA_tag_5231	20	116
dsRNA_tag_5232	111	403
dsRNA_tag_5233	147	256
dsRNA_tag_5234	124	18
dsRNA_tag_5235	298	813
dsRNA_tag_5236	45	95
dsRNA_tag_5237	261	860
dsRNA_tag_5238	134	264
dsRNA_tag_5239	25	105
dsRNA_tag_524	193	352
dsRNA_tag_5240	25	192
dsRNA_tag_5241	21	115
dsRNA_tag_5242	29	268
dsRNA_tag_5243	55	218
dsRNA_tag_5244	31	125
dsRNA_tag_5245	466	1515
dsRNA_tag_5246	112	3145
dsRNA_tag_5247	105	295
dsRNA_tag_5248	39	125
dsRNA_tag_5249	103	209
dsRNA_tag_525	351	1612
dsRNA_tag_5250	415	1053
dsRNA_tag_5251	175	407
dsRNA_tag_5252	388	1093
dsRNA_tag_5253	300	589
dsRNA_tag_5254	171	441
dsRNA_tag_5255	50	106
dsRNA_tag_5256	57	163
dsRNA_tag_5257	66	144
dsRNA_tag_5258	642	150
dsRNA_tag_5259	458	1247
dsRNA_tag_526	89	432
dsRNA_tag_5260	142	289
dsRNA_tag_5261	71	178
dsRNA_tag_5262	96	142
dsRNA_tag_5263	21	122
dsRNA_tag_5264	30	96
dsRNA_tag_5265	65	182
dsRNA_tag_5266	27	96
dsRNA_tag_5267	21	103
dsRNA_tag_5268	47	151
dsRNA_tag_5269	328	1720
dsRNA_tag_527	47	226
dsRNA_tag_5270	32	122
dsRNA_tag_5271	80	154
dsRNA_tag_5272	24796	53112
dsRNA_tag_5273	1094	5140
dsRNA_tag_5274	85	234
dsRNA_tag_5275	62	105
dsRNA_tag_5276	34	88
dsRNA_tag_5277	96	268
dsRNA_tag_5278	83	455
dsRNA_tag_5279	41	124
dsRNA_tag_528	42	85
dsRNA_tag_5280	40	100
dsRNA_tag_5281	45	146
dsRNA_tag_5282	39	90
dsRNA_tag_5283	30	115
dsRNA_tag_5284	151	541
dsRNA_tag_5285	15	2027
dsRNA_tag_5286	55354	155627
dsRNA_tag_5287	32	94
dsRNA_tag_5288	31	553
dsRNA_tag_5289	15	192
dsRNA_tag_529	42	89
dsRNA_tag_5290	205	4159
dsRNA_tag_5291	50	102
dsRNA_tag_5292	83	296
dsRNA_tag_5293	38	203
dsRNA_tag_5294	77	144
dsRNA_tag_5295	1302	1191
dsRNA_tag_5296	77	152
dsRNA_tag_5297	50	79
dsRNA_tag_5298	73	230
dsRNA_tag_5299	39	149
dsRNA_tag_53	8	124
dsRNA_tag_530	197	311
dsRNA_tag_5300	417	1672
dsRNA_tag_5301	106	94
dsRNA_tag_5302	232	516
dsRNA_tag_5303	101	199
dsRNA_tag_5304	197	479
dsRNA_tag_5305	76	276
dsRNA_tag_5306	56	127
dsRNA_tag_5307	1288	5050
dsRNA_tag_5308	69	274
dsRNA_tag_5309	108	156
dsRNA_tag_531	27	109
dsRNA_tag_5310	30	147
dsRNA_tag_5311	27	110
dsRNA_tag_5312	165	707
dsRNA_tag_5313	75	154
dsRNA_tag_5314	99	294
dsRNA_tag_5315	71	177
dsRNA_tag_5316	586	1075
dsRNA_tag_5317	32	97
dsRNA_tag_5318	258	133
dsRNA_tag_5319	33	91
dsRNA_tag_532	123	235
dsRNA_tag_5320	46	108
dsRNA_tag_5321	3	318
dsRNA_tag_5322	122	27
dsRNA_tag_5323	167	30
dsRNA_tag_5324	28	113
dsRNA_tag_5325	149	545
dsRNA_tag_5326	185	770
dsRNA_tag_5327	97	375
dsRNA_tag_5328	104	231
dsRNA_tag_5329	2959	325
dsRNA_tag_533	88	188
dsRNA_tag_5330	189	436
dsRNA_tag_5331	83	246
dsRNA_tag_5332	55	77
dsRNA_tag_5333	184	432
dsRNA_tag_5334	136	517
dsRNA_tag_5335	49	126
dsRNA_tag_5336	20	114
dsRNA_tag_5337	30	202
dsRNA_tag_5338	111	257
dsRNA_tag_5339	62	620
dsRNA_tag_534	48	120
dsRNA_tag_5340	47	196
dsRNA_tag_5341	100	361
dsRNA_tag_5342	99	246
dsRNA_tag_5343	124	302
dsRNA_tag_5344	27	120
dsRNA_tag_5345	47	168
dsRNA_tag_5346	49	101
dsRNA_tag_5347	27	132
dsRNA_tag_5348	19	108
dsRNA_tag_5349	71	201
dsRNA_tag_535	80	155
dsRNA_tag_5350	90	211
dsRNA_tag_5351	139	440
dsRNA_tag_5352	33	106
dsRNA_tag_5353	11	176
dsRNA_tag_5354	148	123
dsRNA_tag_5355	50	96
dsRNA_tag_5356	52	131
dsRNA_tag_5357	138	333
dsRNA_tag_5358	9163	18115
dsRNA_tag_5359	65	166
dsRNA_tag_536	80	258
dsRNA_tag_5360	51	155
dsRNA_tag_5361	2	177
dsRNA_tag_5362	29	115
dsRNA_tag_5363	27	96
dsRNA_tag_5364	64	117
dsRNA_tag_5365	152	383
dsRNA_tag_5366	40	83
dsRNA_tag_5367	46	84
dsRNA_tag_5368	40144	128180
dsRNA_tag_5369	17886	20524
dsRNA_tag_537	15	162
dsRNA_tag_5370	234	767
dsRNA_tag_5371	537	1249
dsRNA_tag_5372	13	116
dsRNA_tag_5373	38	122
dsRNA_tag_5374	24627	25710
dsRNA_tag_5375	62	146
dsRNA_tag_5376	95	228
dsRNA_tag_5377	258	19
dsRNA_tag_5378	44	241
dsRNA_tag_5379	37	94
dsRNA_tag_538	26	149
dsRNA_tag_5380	93	312
dsRNA_tag_5381	144	459
dsRNA_tag_5382	73	339
dsRNA_tag_5383	52	154
dsRNA_tag_5384	41	162
dsRNA_tag_5385	151	321
dsRNA_tag_5386	178	670
dsRNA_tag_5387	53	152
dsRNA_tag_5388	35	632
dsRNA_tag_5389	47	114
dsRNA_tag_539	47	126
dsRNA_tag_5390	126	602
dsRNA_tag_5391	1477	4357
dsRNA_tag_5392	44	91
dsRNA_tag_5393	550	1831
dsRNA_tag_5394	471	1075
dsRNA_tag_5395	290	1459
dsRNA_tag_5396	37	102
dsRNA_tag_5397	38	98
dsRNA_tag_5398	81	364
dsRNA_tag_5399	27	103
dsRNA_tag_54	4	195
dsRNA_tag_540	63	213
dsRNA_tag_5400	67	120
dsRNA_tag_5401	67	269
dsRNA_tag_5402	75	160
dsRNA_tag_5403	282	891
dsRNA_tag_5404	42	84
dsRNA_tag_5405	296	2016
dsRNA_tag_5406	45	134
dsRNA_tag_5407	90	204
dsRNA_tag_5408	21	184
dsRNA_tag_5409	66	277
dsRNA_tag_541	182	585
dsRNA_tag_5410	22	195
dsRNA_tag_5411	433	958
dsRNA_tag_5412	33	100
dsRNA_tag_5413	46	97
dsRNA_tag_5414	37	94
dsRNA_tag_5415	31	111
dsRNA_tag_5416	275	573
dsRNA_tag_5417	33	102
dsRNA_tag_5418	28	103
dsRNA_tag_5419	267	1341
dsRNA_tag_542	54	147
dsRNA_tag_5420	74	152
dsRNA_tag_5421	46	149
dsRNA_tag_5422	265	1007
dsRNA_tag_5423	82	261
dsRNA_tag_5424	288	691
dsRNA_tag_5425	59	179
dsRNA_tag_5426	65	273
dsRNA_tag_5427	149	275
dsRNA_tag_5428	55	226
dsRNA_tag_5429	36	106
dsRNA_tag_543	31	100
dsRNA_tag_5430	67	212
dsRNA_tag_5431	34	124
dsRNA_tag_5432	403	1421
dsRNA_tag_5433	38	131
dsRNA_tag_5434	35	149
dsRNA_tag_5435	136	499
dsRNA_tag_5436	136	89
dsRNA_tag_5437	337	948
dsRNA_tag_5438	58	159
dsRNA_tag_5439	494	1305
dsRNA_tag_544	60	105
dsRNA_tag_5440	110	424
dsRNA_tag_5441	90	249
dsRNA_tag_5442	131	228
dsRNA_tag_5443	66	150
dsRNA_tag_5444	25	133
dsRNA_tag_5445	61	153
dsRNA_tag_5446	323	451
dsRNA_tag_5447	42	112
dsRNA_tag_5448	53	77
dsRNA_tag_5449	94	221
dsRNA_tag_545	32	123
dsRNA_tag_5450	63	325
dsRNA_tag_5451	55	131
dsRNA_tag_5452	119	190
dsRNA_tag_5453	786	986
dsRNA_tag_5454	73	192
dsRNA_tag_5455	413	858
dsRNA_tag_5456	43	154
dsRNA_tag_5457	30	142
dsRNA_tag_5458	225	772
dsRNA_tag_5459	96	346
dsRNA_tag_546	64	169
dsRNA_tag_5460	40	274
dsRNA_tag_5461	166	435
dsRNA_tag_5462	44	155
dsRNA_tag_5463	31	139
dsRNA_tag_5464	511	1242
dsRNA_tag_5465	557	1841
dsRNA_tag_5466	41	99
dsRNA_tag_5467	39	186
dsRNA_tag_5468	110	363
dsRNA_tag_5469	480	1380
dsRNA_tag_547	6090	21039
dsRNA_tag_5470	104	198
dsRNA_tag_5471	32	156
dsRNA_tag_5472	160	771
dsRNA_tag_5473	25	174
dsRNA_tag_5474	26	102
dsRNA_tag_5475	27	96
dsRNA_tag_5476	92	267
dsRNA_tag_5477	46	81
dsRNA_tag_5478	30	96
dsRNA_tag_5479	157	743
dsRNA_tag_548	37	101
dsRNA_tag_5480	194	537
dsRNA_tag_5481	18	114
dsRNA_tag_5482	73	182
dsRNA_tag_5483	140	391
dsRNA_tag_5484	160	326
dsRNA_tag_5485	57	142
dsRNA_tag_5486	77	234
dsRNA_tag_5487	145	367
dsRNA_tag_5488	49	148
dsRNA_tag_5489	73	324
dsRNA_tag_549	47	143
dsRNA_tag_5490	60	160
dsRNA_tag_5491	6086	12518
dsRNA_tag_5492	17	110
dsRNA_tag_5493	84	44
dsRNA_tag_5494	31	110
dsRNA_tag_5495	138	4688
dsRNA_tag_5496	29	137
dsRNA_tag_5497	36	120
dsRNA_tag_5498	130	188
dsRNA_tag_5499	1297	2006
dsRNA_tag_55	11	589
dsRNA_tag_550	43	96
dsRNA_tag_5500	865	1781
dsRNA_tag_5501	122	256
dsRNA_tag_5502	156	784
dsRNA_tag_5503	48	149
dsRNA_tag_5504	107	220
dsRNA_tag_5505	34	90
dsRNA_tag_5506	16	106
dsRNA_tag_5507	25	159
dsRNA_tag_5508	30	105
dsRNA_tag_5509	111	373
dsRNA_tag_551	50	156
dsRNA_tag_5510	88	271
dsRNA_tag_5511	47	151
dsRNA_tag_5512	36	351
dsRNA_tag_5513	97	137
dsRNA_tag_5514	338	924
dsRNA_tag_5515	61	240
dsRNA_tag_5516	29	155
dsRNA_tag_5517	29	133
dsRNA_tag_5518	78	230
dsRNA_tag_5519	144	559
dsRNA_tag_552	60	310
dsRNA_tag_5520	31	153
dsRNA_tag_5521	37	293
dsRNA_tag_5522	282	742
dsRNA_tag_5523	129	340
dsRNA_tag_5524	86	259
dsRNA_tag_5525	141	100
dsRNA_tag_5526	53	170
dsRNA_tag_5527	152	524
dsRNA_tag_5528	38	100
dsRNA_tag_5529	70	56
dsRNA_tag_553	72	248
dsRNA_tag_5530	82	93
dsRNA_tag_5531	68	329
dsRNA_tag_5532	70	193
dsRNA_tag_5533	30	143
dsRNA_tag_5534	25	124
dsRNA_tag_5535	354	1155
dsRNA_tag_5536	32	99
dsRNA_tag_5537	177	502
dsRNA_tag_5538	251	1148
dsRNA_tag_5539	157	283
dsRNA_tag_554	62	190
dsRNA_tag_5540	31	138
dsRNA_tag_5541	84	260
dsRNA_tag_5542	225	637
dsRNA_tag_5543	40	116
dsRNA_tag_5544	194	770
dsRNA_tag_5545	46	116
dsRNA_tag_5546	45	127
dsRNA_tag_5547	1121	1130
dsRNA_tag_5548	34	110
dsRNA_tag_5549	1120	1086
dsRNA_tag_555	28	102
dsRNA_tag_5550	49	91
dsRNA_tag_5551	1360	1212
dsRNA_tag_5552	31	123
dsRNA_tag_5553	102	310
dsRNA_tag_5554	37	92
dsRNA_tag_5555	45	154
dsRNA_tag_5556	59	134
dsRNA_tag_5557	33	114
dsRNA_tag_5558	37	129
dsRNA_tag_5559	89	336
dsRNA_tag_556	17	179
dsRNA_tag_5560	47	92
dsRNA_tag_5561	55	111
dsRNA_tag_5562	111	223
dsRNA_tag_5563	46	114
dsRNA_tag_5564	65	173
dsRNA_tag_5565	81	127
dsRNA_tag_5566	38	101
dsRNA_tag_5567	142	270
dsRNA_tag_5568	172	488
dsRNA_tag_5569	37	87
dsRNA_tag_557	37	109
dsRNA_tag_5570	21	122
dsRNA_tag_5571	37	152
dsRNA_tag_5572	40	129
dsRNA_tag_5573	30	92
dsRNA_tag_5574	53	215
dsRNA_tag_5575	22	145
dsRNA_tag_5576	20	120
dsRNA_tag_5577	40	100
dsRNA_tag_5578	91	312
dsRNA_tag_5579	65	161
dsRNA_tag_558	33	98
dsRNA_tag_5580	638	1170
dsRNA_tag_5581	74	166
dsRNA_tag_5582	56	111
dsRNA_tag_5583	36	112
dsRNA_tag_5584	42	101
dsRNA_tag_5585	171	525
dsRNA_tag_5586	37	132
dsRNA_tag_5587	44	121
dsRNA_tag_5588	132	364
dsRNA_tag_5589	74	258
dsRNA_tag_559	15	108
dsRNA_tag_5590	54	161
dsRNA_tag_5591	43	96
dsRNA_tag_5592	40	132
dsRNA_tag_5593	73	137
dsRNA_tag_5594	123	184
dsRNA_tag_5595	50	261
dsRNA_tag_5596	333	460
dsRNA_tag_5597	114	194
dsRNA_tag_5598	68	310
dsRNA_tag_5599	69	168
dsRNA_tag_56	3	137
dsRNA_tag_560	33	107
dsRNA_tag_5600	29	142
dsRNA_tag_5601	26	107
dsRNA_tag_5602	66	221
dsRNA_tag_5603	135	315
dsRNA_tag_5604	716	2801
dsRNA_tag_5605	8201	14650
dsRNA_tag_5606	70	155
dsRNA_tag_5607	59	148
dsRNA_tag_5608	96	417
dsRNA_tag_5609	137	306
dsRNA_tag_561	370	932
dsRNA_tag_5610	46	168
dsRNA_tag_5611	555	592
dsRNA_tag_5612	35	87
dsRNA_tag_5613	215	467
dsRNA_tag_5614	23	126
dsRNA_tag_5615	76	268
dsRNA_tag_5616	122	324
dsRNA_tag_5617	40	106
dsRNA_tag_5618	97	399
dsRNA_tag_5619	1273	4290
dsRNA_tag_562	29	169
dsRNA_tag_5620	131	477
dsRNA_tag_5621	45	176
dsRNA_tag_5622	78	220
dsRNA_tag_5623	64	77
dsRNA_tag_5624	108	303
dsRNA_tag_5625	24	108
dsRNA_tag_5626	52	124
dsRNA_tag_5627	10	331
dsRNA_tag_5628	37	106
dsRNA_tag_5629	44	198
dsRNA_tag_563	57	216
dsRNA_tag_5630	1082	2589
dsRNA_tag_5631	70	256
dsRNA_tag_5632	71	186
dsRNA_tag_5633	29	93
dsRNA_tag_5634	158	670
dsRNA_tag_5635	44	136
dsRNA_tag_5636	84	232
dsRNA_tag_5637	56	160
dsRNA_tag_5638	70	170
dsRNA_tag_5639	81	139
dsRNA_tag_564	51	156
dsRNA_tag_5640	63	116
dsRNA_tag_5641	46	106
dsRNA_tag_5642	261	697
dsRNA_tag_5643	133	30283
dsRNA_tag_5644	55	130
dsRNA_tag_5645	160	499
dsRNA_tag_5646	68	223
dsRNA_tag_5647	59	77
dsRNA_tag_5648	89	162
dsRNA_tag_5649	413	1469
dsRNA_tag_565	155	541
dsRNA_tag_5650	35	114
dsRNA_tag_5651	146	97
dsRNA_tag_5652	31	391
dsRNA_tag_5653	63	208
dsRNA_tag_5654	26	137
dsRNA_tag_5655	35	121
dsRNA_tag_5656	269	467
dsRNA_tag_5657	112	404
dsRNA_tag_5658	191	572
dsRNA_tag_5659	96	224
dsRNA_tag_566	100	398
dsRNA_tag_5660	59	173
dsRNA_tag_5661	52	165
dsRNA_tag_5662	70	161
dsRNA_tag_5663	150	367
dsRNA_tag_5664	23	135
dsRNA_tag_5665	62	189
dsRNA_tag_5666	1049	2307
dsRNA_tag_5667	62	138
dsRNA_tag_5668	313	788
dsRNA_tag_5669	342	742
dsRNA_tag_567	36	115
dsRNA_tag_5670	282	670
dsRNA_tag_5671	84	184
dsRNA_tag_5672	35	98
dsRNA_tag_5673	46	164
dsRNA_tag_5674	18	109
dsRNA_tag_5675	45	126
dsRNA_tag_5676	64	219
dsRNA_tag_5677	174	308
dsRNA_tag_5678	49	142
dsRNA_tag_5679	184	372
dsRNA_tag_568	17	142
dsRNA_tag_5680	40	123
dsRNA_tag_5681	341	1432
dsRNA_tag_5682	49	125
dsRNA_tag_5683	56	218
dsRNA_tag_5684	101	352
dsRNA_tag_5685	56	203
dsRNA_tag_5686	87	279
dsRNA_tag_5687	66	287
dsRNA_tag_5688	46	111
dsRNA_tag_5689	58	166
dsRNA_tag_569	28	197
dsRNA_tag_5690	88	228
dsRNA_tag_5691	145	385
dsRNA_tag_5692	177	346
dsRNA_tag_5693	45	102
dsRNA_tag_5694	24	105
dsRNA_tag_5695	40	126
dsRNA_tag_5696	44	96
dsRNA_tag_5697	299	11340
dsRNA_tag_5698	36	212
dsRNA_tag_5699	354	11547
dsRNA_tag_57	4	276
dsRNA_tag_570	44	108
dsRNA_tag_5700	339	11590
dsRNA_tag_5701	47	101
