	Exp.hl60.log2FC_120h	Exp.hl60.pval_120h	Exp.kg1.log2FC	Exp.kg1.pval	Exp.molm14.log2FC	Exp.molm14.pval	Exp.ociaml2.log2FC	Exp.ociaml2.pval	Exp.ociaml3.log2FC	Exp.ociaml3.pval	Exp.thp1.log2FC	Exp.thp1.pval	Stbl.hl60.logFC	Stbl.hl60.pval	Stbl.kg1.logFC	Stbl.kg1.pval	Stbl.molm14.logFC	Stbl.molm14.pval	Stbl.ociaml2.logFC	Stbl.ociaml2.pval	Stbl.ociaml3.logFC	Stbl.ociaml3.pval	Stbl.thp1.logFC	Stbl.thp1.pval	TE.Estimate_treatmentDRUG	TE.fdr_Pr...z.._treatmentDRUG	Rho.Mann-Whitney p-value	Rho.rho score	Gamma.Mann-Whitney p-value	Gamma.gamma score
NDC1	0.587253027564184	0.00462737588264092	-0.138857716744555	0.487030306103565	-0.53174149163177	0.0102415575252291	-0.33710511268317794	0.105255601368719	-0.16605381911869102	0.44994326999750606	-0.0619353928056555	0.7063003874444671	0.321512428363813	0.308533260554256	-0.0466342853905973	0.760075239222633	0.20629034882087802	0.21291238935130605	-0.00664879095342083	0.962393147199602	0.127191295190666	0.32108288812802194	-0.15573784053040898	0.249428010825775	0.127828269631669	0.848797707556016	0.707175357861	-0.0317376433367	0.0134354488675	-0.0537839145241
SEC13	0.594424717452257	5.48695363192606e-05	-0.0437429884787262	0.7850663842073772	0.0823942695805202	0.645712629961906	0.0153178975985925	0.922260174948268	-0.14373667616625	0.442695494575702	0.110067940162938	0.5140784448819951	-0.022825609798797	0.841916209607657	-0.287126996467028	0.0451726855906502	0.19777519972447197	0.268997991754762	-0.00480071545833568	0.9606634548635171	-0.162146953556862	0.44325547741449	0.08552107632558299	0.52111365659995	0.21306502926748203	0.6625571701536751	0.193782742411	0.0566645701132	0.000887048968561	-0.207848947668
TOMM20	0.6040683717023921	2.92815877220525e-16	-0.0340024397789579	0.86082720105662	-0.353458127477825	0.0449304019727543	-0.0336812827238394	0.8041072329322091	-0.24345702642547498	0.15555983859963	-0.0888155378916297	0.498438588875964	0.395152256123966	0.0281655799009638	-0.13343036029672098	0.215085497911695	-0.3851925408296671	0.015854950453618	0.18720594808515	0.33909649588422497	-0.281573920114234	0.0806992476329433	-0.274587373161809	0.0499846110302587	0.227602941137524	0.707252567823729	0.0506307317903	-0.0703180452566	0.228194507472	-0.290691688087
SSU72	0.612256939372234	1.35543323656001e-08	-0.29397879927687204	0.144696779123438	-0.44445345285008503	0.0240635877415194	-0.0954853351504108	0.5629834727818621	-0.27753200091551	0.22695512667136397	-0.0113935510773491	0.9555963942668	-0.34187835077714396	0.041438003859318	-0.29711171401511105	0.0976007236690824	-0.568106360402742	0.00144276519076169	-0.202463373018548	0.131275998957127	-0.382234878019576	0.0562393084868498	-0.0209498216827852	0.879676783929774	0.960573860669972	0.018305602897677	0.581063427215	-0.0273802829088	0.310937174401	-0.00973688627247
TTC27	0.6165095933310429	5.97963172610599e-05	-0.37099673410041706	0.104676544052551	-0.7384178681981372	0.0437213341577882	-0.153197008303805	0.619157583593074	-0.3650018571753211	0.175062109644168	-0.303492592412731	0.205764323219472	-0.174155502830312	0.20877567578282002	-0.18854822437115804	0.0451510352226612	-0.0361310388923193	0.8007761359516751	-0.129513122256729	0.280700564134313	-0.0802929072161851	0.544020164891154	0.0178886618051784	0.837824356579327	-0.057696826497406	0.957698272999797	0.856934997827	-0.00628439310872	0.000132874219719	-0.423670472775
LRRC8C	0.626717517339188	4.6608219476497104e-08	0.0012629919090807302	0.99508522079249	-0.12125076088096902	0.47689443053562797	-0.0699036606913932	0.674637407728495	0.368871980578714	0.0396267832631924	0.0834315389406818	0.6126378973306421	-0.190661073763307	0.14600892737522597	-0.12044640591941001	0.383659269705261	-0.104367329173789	0.37862072940353797	0.0697773151414911	0.515601612608184	0.547045138001061	0.00038607535207256803	0.273042588715559	0.0427020210730553	0.282451068600513	0.688277179556422	0.178467803949	-0.107959127113	0.752865301507	0.00367794416662
TET3	0.650485918655648	0.000785359815771265	-0.14929254766812	0.33158122230628	-0.24917671109685502	0.0996152684378008	0.00327844436775108	0.9822743475873651	-0.222133374842793	0.253477649673193	-0.16777660849866902	0.234496108011932	0.0753422060271355	0.6020112469577309	-0.0704086345820413	0.47315906604259794	-0.12657207999618	0.392694520267988	-0.0691749568661013	0.43888391788086206	0.44003843095971296	0.0012686320813576099	0.00211457448142478	0.9799068971659141	0.975126330719902	0.053534303579174	0.888516640734	-0.0148398289608	0.0382901811355	0.0967010374969
DAP3	0.672525348524061	3.5940360950931204e-05	-0.0224992699547715	0.8977357374313149	-0.493492595425943	0.0255236128085311	-0.0273731236487576	0.86222310024867	-0.116636040233482	0.6199613885869	-0.0137182415630716	0.9265347412350858	-0.127301736368241	0.319527957976961	-0.0920137107308704	0.280635799055018	-0.0945830074010979	0.4390741097259179	0.0262777503625742	0.7998809067361701	0.102281462187498	0.36767027474197705	-0.16320151676741598	0.10527586046758698	0.18675398831767398	0.753194026825725	0.0473348216575	0.095721426112	0.0243894005217	-0.0617878455039
GLMN	0.6737989989940479	6.70065408754687e-06	-0.10754223249661801	0.6448465160422421	-0.28198023207155204	0.24653268057296698	-0.295379520067027	0.13494567638945498	0.186480671362005	0.488903745185378	-0.16585028408840802	0.44930780584523106	0.125311720186982	0.401157202004962	0.0202275351821466	0.861449768240405	0.35188595951714097	0.028355985733142998	0.0608666785438139	0.669161649368828	0.232883636982397	0.0967116124398852	0.11843752244840301	0.40037486386821597	0.184505198076647	0.871586325378412	0.0556054721064	-0.14510532683	0.00015315416075	-0.129814213388
SCAP	0.6847059089652819	9.46409588729825e-09	-0.24326288378144	0.34926473596239904	0.0578703493226076	0.8158227237833809	-0.221864432804028	0.41921312631349394	0.0552724885630877	0.791846953860188	0.0928771518491842	0.638007124308719	-0.192845883183662	0.281859333958315	-0.0324242160077165	0.7970200646893759	-0.172887387773689	0.14577977499629902	0.0443254415677412	0.662359811189547	0.018048883981512002	0.9062611689034559	-0.147466906714829	0.115898245877388	-0.17179494967091502	0.8180164056387241	0.879155637762	-0.113156062298	0.00820099120406	-0.0424213878995
TSEN2	0.7001299093776869	4.8360597671279405e-06	-0.19954178003814999	0.4383203937465511	-0.542911877790642	0.0228304526135073	0.133202383538086	0.55632885691275	-0.26744916704835797	0.352260413534907	-0.22546237742294603	0.426313984496748	-0.0912400307114429	0.508836659704249	-0.126690317841771	0.278274206030586	-0.0972512426693044	0.36119836888962703	0.215281521839055	0.0880218465227807	0.0070788298353083295	0.9475267951326801	-0.146192316037835	0.155832759410237	1.14765095390735	0.19131538718761398	0.79119646241	0.0122920239689	0.0164703829155	-0.26583419545
NOL10	0.7036159570541601	8.709134628482281e-05	0.0646958263915216	0.646423990187689	-0.5046745789216579	0.00146999893957893	-0.152825722389894	0.32357149710654104	-0.304531386527226	0.187573549713285	-0.18469068774695396	0.267773668949278	0.15703690746797	0.6004671522103749	-0.0553422306596167	0.6858773347107572	0.0499481025443208	0.716150122508183	-0.0907828004645297	0.5212966140632249	0.11422619308696902	0.516558048480252	0.131013906870344	0.242626480529618	-0.008543056890067	0.9928699016545959	0.0451808484962	0.0648528315677	0.0209126807006	-0.147159851786
ARID1A	0.706722095158363	5.449049901438299e-06	-0.044907992440389004	0.75227808767454	-0.19634572659879698	0.129639722850888	-0.0321754088482339	0.794156742619265	-0.14568696933503603	0.340239379473391	0.0398380521528209	0.7633438903111079	-0.241331848255974	0.536815916197891	0.5222676410859161	0.0250947410722707	0.8127996979450209	0.0041381223219928605	0.41007407744040797	0.10672993480664	0.977113756681653	0.000717526349746152	0.44688875895509794	0.0448203055033272	0.087727061303354	0.848079072283736	0.108751956356	0.0702389354278	0.0990076408131	0.052208565157
SCNM1	0.7072129677316171	0.00181185988711311	0.100597987889138	0.6333420485693161	0.0882620385889103	0.619634602450032	0.0175330540873887	0.9310261018830679	-0.230603172136113	0.216485019929347	0.0327683709227245	0.8433145995435161	-0.254467957698959	0.059448267365900996	-0.0149841104175058	0.9222905210498591	-0.511538017142676	0.00238746980687963	-0.0492809218856755	0.6686610829534589	-0.5251429556477291	0.00264004020467266	0.0805311750920331	0.5353241709775639	-0.047980381124947	0.9712376498290971	0.597419136797	0.0443774143557	0.129807391775	-0.0301056926564
MTR	0.7074114115148058	0.00020898352742581002	-0.087606069804341	0.570790866338171	-0.5631461152207421	0.000104418070382402	-0.11506194508483801	0.4944379603605829	-0.192817273829972	0.372693519938801	-0.130868867835722	0.543229416403991	-0.22701425429675198	0.19590889947230897	-0.10471756444423999	0.296434627107364	-0.33961635289488895	0.0125362071268912	-0.0762816920739288	0.39848215201693105	-0.08806547413165199	0.415777399542405	-0.0874784243851407	0.31710516425280605	0.24980582711497198	0.6050312543191129	0.422725197505	0.0138793520643	0.258974146567	0.0219219197871
ZRANB3	0.710514546760473	1.25888310984172e-06	-0.225673994989029	0.324512207308169	-0.36112907238883	0.17093158334896602	-0.23731904519941502	0.345054435272177	-0.0725294912521097	0.7630393051389991	-0.67403573329897	0.0036645343986888897	-0.20804451102010801	0.19108618333000602	-0.300469353647968	0.0302129311641726	-0.0498387916473001	0.682292555877181	0.0233197486205926	0.848528074960341	-0.0154592948703056	0.9146373273803341	-0.366080359943998	0.00689392177229294	0.34436380301456304	0.8180164056387241	0.958455713916	0.00747509437476	0.0888298702504	-0.0308873900254
KHDRBS1	0.7109328874895379	0.004275017234928321	0.0763238170542203	0.7208878878082171	-0.274355328949045	0.183937889518625	0.0125617295690325	0.9470569150298449	0.0184440509118445	0.9343633852708321	0.0217428769150344	0.912485541876946	-0.674982238104968	0.0025901226100628802	-0.038055498013365	0.8035967382269441	-0.299993724866442	0.0834956719496244	0.0271834793173328	0.8348579961397199	-0.0340194928238119	0.802616582990088	-0.0496088235647265	0.690757403244188	0.135232333769279	0.7086524325505771	0.0186855938684	-0.271809678805	0.296761212292	0.0159111558874
MRPS5	0.780920386379808	0.00503028338265063	0.0423046525930515	0.8080717659787621	-0.0942665386765794	0.628787947499461	0.00386324788583432	0.9788879488393649	-0.0465067360874867	0.7985704764328249	0.0806887483397401	0.557823758365254	-0.10573616123048199	0.6955203677396539	-0.0137477906596983	0.93339205612303	-0.0674735447391897	0.694918610173128	0.0436698357396114	0.713997144127209	-0.0271392199372337	0.814669436180871	-0.0670215863101729	0.658690151086796	0.05564216839229	0.959487863261458	0.197784099016	0.152985572406	0.0137213464808	-0.199984395538
ZNHIT6	0.7882171145788571	0.000212186760926743	-0.17889249466933102	0.268517794291524	-0.320477726469753	0.0532775317472349	-0.093697640293869	0.596866294649803	0.00324887786167223	0.986487503348183	0.0211403070377903	0.90301367475069	0.0505317131146563	0.8341658855722621	-0.12185708888661399	0.362849300306039	0.12638090168659802	0.33733142829737894	0.41862192079719	0.0124654573295188	0.35869629201195896	0.0330650316310126	0.134639332347505	0.20618518282325599	0.113571017161732	0.915522175392515	0.389991789397	0.0565576271954	0.000695045143247	-0.183493669867
MAT2A	0.789756740585631	4.488024393607571e-12	-0.328453936436027	0.0553794350060256	-0.33504057227078304	0.0613502991697566	-0.214241693285923	0.0955909464387939	-0.24800136196235298	0.244902914062494	-0.178516962684916	0.312283694996461	-0.5673499395711911	0.0065906093600092705	-0.31480704155643396	0.0131255221091185	-0.3389611506925169	0.0109786311173865	-0.21617924376239103	0.0301840124729815	-0.301489065900334	0.0415846796182312	-0.11776830850553802	0.336220703962323	0.17550278302574304	0.6180042318360861	0.148781200761	0.0989521511772	0.000425418982123	-0.459697522617
ABCB10	0.811374236527346	1.51353468542493e-11	0.11841291416461501	0.47183021344610204	-0.20248578088410601	0.276492138385204	-0.190977963278597	0.295968567742796	0.0712396883690639	0.71695235992193	0.0522578060230907	0.7536892653036029	0.23733745019098398	0.10396115133292301	-0.0252698363973743	0.839302140096693	-0.286774475692456	0.0983711050473721	-0.0760827622147591	0.5835959867969059	-0.35591331212011407	0.0778965105567949	0.11055152690075301	0.281941969776523	0.23201310619314303	0.489329008697502	0.901173148951	-0.00401937858556	0.0353441357891	-0.183774263562
COX20	0.815203000068942	9.443309876224751e-07	-0.11640557159202301	0.5163010220121571	0.0185018648257476	0.941291740894584	0.0121241208543371	0.9564628189912721	0.43056845830819	0.18882765226398399	0.0626446685510869	0.7481795062770359	-0.21330075722389003	0.0699451694145592	-0.140271172787367	0.12441879109047599	-0.282145792972156	0.0250722120273776	-0.13715747696614802	0.250630792992726	0.00616176191227296	0.9606703800907409	0.0336559375339133	0.718754621088307	0.463186568927076	0.7094064202071729	0.571404813071	0.0183680127228	0.151916038592	-0.105330331755
FH	0.816991337346022	8.39840478158653e-05	-0.11173119636868901	0.524899985257134	-0.272925479464202	0.20687387885796302	0.057645663972894993	0.7699331307286541	-0.259464807024245	0.15737026686394298	0.12109198546260301	0.5084067264180321	-0.338689950830471	0.0648719320339799	7.183680923330391e-05	0.9995786169963679	-0.14305677183196697	0.239799772114617	-0.0215154455363519	0.811869005445068	-0.106988525897607	0.44988973314872294	-0.109668363467607	0.408343410726785	0.099989654701003	0.8359880348820029	0.0849661754644	0.260933766234	0.000110503884859	-0.372826777059
EIF5B	0.827386794874759	9.770956300670671e-05	-0.16200440887541598	0.289640884276599	-0.28712148963490697	0.0409820908297605	-0.23632187999822601	0.194453094715425	-0.126903815067766	0.6028705220634429	0.00868457477489474	0.9547434292684351	-0.36934459998901503	0.221316278927637	-0.131972186770344	0.19438438348778098	-0.23320576322664702	0.14919017856985597	-0.19885322364996103	0.277257371487823	0.0990989766005205	0.558553358083353	-0.0748383595432677	0.559674274602647	0.14222675953512498	0.7376736117090771	0.243012731869	0.067048805834	0.00553179461228	-0.0673236743898
TTF2	0.834554492771778	0.00943010778693939	-0.0845884918722533	0.5379031149692021	-0.32246443574145695	0.08925887428571301	-0.11767802285256801	0.486058073907635	-0.19474435427440195	0.336974777204958	0.00114359200962494	0.994199901393223	-0.0617966650857278	0.545159963779743	-0.0745714148045307	0.380272821781221	-0.0374492050569317	0.755072075699179	-0.0106698980341804	0.9192584048126659	0.0586798674384358	0.610226561069187	0.00191346651035968	0.9857004651235659	0.29532381001543	0.47823893325017697	0.314933439673	0.0514278483206	0.00265928903491	-0.228973351816
PSMD14	0.8444153505051041	3.7395856767031605e-09	-3.40648347448082e-05	0.9998072632759979	-0.24635296676654	0.23285289281759697	-0.0125328236546962	0.9378866919820441	-0.170240068883035	0.423822856682726	-0.0636558216106867	0.666788050645129	-0.5631360635381121	0.0036830434887544796	-0.093407641737939	0.48579869937132003	-0.0204093731575878	0.899511006209293	-0.00393130607224415	0.9732530560310179	0.16525830863559	0.473673536658497	0.14816913692328698	0.113351836032931	0.383466618218377	0.40564408089378706	0.446586635328	0.0251309496324	0.0323899842857	-0.170916466856
NOP58	0.859836655502447	2.19060505951437e-05	-0.16946648582298302	0.393453676232079	-0.38448821363501295	0.161214420427121	-0.260178378292399	0.234728321066543	-0.227369295855702	0.22853962075184803	-0.0252607304971533	0.904607596317253	-0.00997383986745065	0.9639998756160172	-0.0655703891600754	0.548683875488926	-0.0636551486178588	0.631455328015583	0.00131362016126738	0.9927460348964259	0.0594406835848216	0.74498649739236	0.0432710154385438	0.678932176503419	0.459188365870113	0.067207751341955	0.00511648955681	-0.250923183802	0.000293545749932	-0.228573108755
PRKACB	0.864512597484942	2.83093197029952e-22	-0.155915104023664	0.36291806510865504	0.21625812977315698	0.309075931223718	-0.6591335183203609	0.00373933895430585	-0.0820225314126889	0.7758241495346071	-0.10269837458980902	0.519376411333297	-0.194031885597504	0.28907976157397	-0.0393706658975489	0.681753411401289	0.234715568409813	0.0493245905508688	0.22246503809714702	0.153579186986307	0.565348923679319	0.00154326084719488	0.0972577512792268	0.311868062109146	0.145193673154219	0.89984689616824	0.200153517575	-0.0395029377541	0.953256211402	0.0315323232657
SNRNP40	0.883836353258266	0.000526697387104484	0.0611189984347622	0.7420403623550891	0.09101152515730301	0.606615126395804	-0.149080261790024	0.387092403509576	-0.0709833077931771	0.7589503692569399	-0.00281609719712801	0.987966489805135	0.0495871210597584	0.707642279816828	-0.109127219675718	0.23683780091011497	0.023696075371163	0.858715232895405	0.07136722798047099	0.598868910794407	0.0675920855171629	0.568558308221694	-0.0374698418686005	0.725576090957778	0.37359010033251705	0.34231808219369203	0.00332462308856	0.201250792453	0.0210523113045	-0.361321884588
FASTKD1	0.887137098679902	1.57757237882144e-08	0.0993113065313775	0.7252604820323171	0.0661739792965439	0.7287589896748949	-0.0109637421353947	0.956665045387103	0.338514919549938	0.26860360588599697	-0.33700742914839193	0.0644418742206075	0.550907729028556	0.00054021709711167	-0.10327474619822999	0.38393652476172	0.00561846896115057	0.97346621991424	-0.42653794100979997	0.0298434522705704	0.0341582072875099	0.8059453361619979	-0.12679636054316198	0.189007647554765	0.009771577027627	0.9928699016545959	0.691494445184	-0.03330581765	0.757320254817	0.0090322284943
CHD1L	0.8902711579663249	0.00820966356843368	0.08280698657335901	0.580889276907	-0.39146066563765397	0.0053557360711264795	-0.283742924122895	0.0678424285314869	0.00244891912798714	0.989237546381423	-0.128996666535268	0.434989646881842	0.10207883362228301	0.676924709081423	0.228762009686236	0.0941872360109029	0.19777358257460198	0.104493470779834	0.0517862508388444	0.7200198685327031	0.452669349442625	0.004104311149164421	0.196052342146715	0.229153981896304	0.009182390766269002	0.991587411012913	0.0986852801736	-0.0634600193862	0.627778295417	-0.00109038575659
IMMT	0.902174752774194	2.04876780530662e-07	-0.0308522041194821	0.8249704750366891	-0.0856083721175694	0.549236818810076	-0.0552827608453776	0.6646217601855071	-0.10170159145621	0.5473999374630171	0.111242154297211	0.42270856453717	-0.33497817025884996	0.0336171422443728	-0.13342850057599698	0.297439282453719	-0.0632870685704742	0.5675555300446801	-0.07335614095876	0.64761367610913	0.0658917418060159	0.5741991686305239	0.0913792653492225	0.32526618687219	0.201724172885633	0.565155931094203	0.685258489442	0.0138422875722	0.386099824785	-0.031550415976
FARSB	0.9200919541737829	1.1982786574121299e-30	-0.151509610279682	0.299655943886783	-0.408823130418095	0.0153097689187301	-0.0766457206049891	0.616528691541663	-0.323252924346105	0.0684198448535514	-0.017364002092498002	0.9101155846084801	-0.0542600878493971	0.6679380140181059	0.0608681127540338	0.5251720765932291	0.14904733469975398	0.19629330846790802	0.252243328224742	0.0225000598540717	0.334452142431633	0.0123115371048833	0.179802773553508	0.13548008768619998	0.16594391269247102	0.717540237682779			0.000542277423591	-0.54016087973
FDPS	0.944153083117032	0.0005832661370089759	-0.0458540264715877	0.7832395637503609	-0.19885221299213898	0.248973442438385	-0.4256109254746721	0.00707124797718034	-0.448398615517337	0.00784433358285603	-0.24512710929616396	0.0699461997038444	-0.193475007772083	0.251502351463358	0.0704727442579059	0.574782013143719	-0.363041595390029	0.0118042572539936	-0.20289077080434098	0.0488411779504667	-0.204988741007929	0.10393177371998501	-0.0591058189750276	0.562491336961588	0.055318109797410996	0.9304904165086959	0.193323438031	-0.0823335758034	0.000500952689985	-0.401240940845
LRPPRC	0.972118389143597	1.1934374272837001e-18	-0.0142882411723436	0.922217607469058	-0.36449928254821995	0.00391898755886274	-0.185883548599769	0.33623567244823305	-0.17155338155218303	0.286349452026661	-0.0263867255543384	0.8678435944198841	-0.00180366573870897	0.987430934316034	-0.17458731265098099	0.09022855837500998	-0.134101322741107	0.285816104207137	0.0252212050545806	0.8182180099126459	-0.00895643408834537	0.933148703336716	-0.0140404937335412	0.873848530688542	-0.056066219944894004	0.8435192735827192	0.814171928801	-0.0112879168029	0.168867156901	-0.0431203274643
CCT4	0.98814764925347	3.2598104903995696e-05	-0.21661412911558103	0.0989235307638219	-0.13865115819975	0.48012776202038104	-0.122390331244569	0.46323495333810905	-0.0714544896302874	0.730707158110644	0.0296154150049508	0.8646712542085171	-0.30310954059392	0.0769704938775052	-0.0379453998980384	0.713279343018997	0.019578743447886002	0.8216383394885379	0.12262190061408501	0.44366134613768504	-0.216065681259568	0.07879252508726599	-0.0006329509535588349	0.9938407100816241	0.033595432997672994	0.941407613061178	0.00129810601895	0.162324951024	0.000146584950665	-0.248742351815
ATIC	1.0072301703697701	0.00856407587729124	0.0287015215658193	0.8463592422593961	-0.329528271041319	0.028074308942468	-0.16286543897158098	0.34772933142789403	-0.0919669777660847	0.6028827289866729	-0.0463027693951037	0.771609974392827	0.326388089232127	0.118538498852336	-0.0734497565056022	0.498912779430399	0.0758621241413513	0.701234096295944	0.11790038101911803	0.42773388955931396	-0.0896024696997638	0.5203189952315921	-0.0633421463483339	0.529001202276002	-0.00339816272285	0.9953774878383191	0.965881374968	0.011279545162	0.119136843947	-0.024570476778
NLRP3	1.00897232010485	0.00020459148408513998	0.591359522070126	0.00610015128870221	0.0807609777820125	0.622515383975901	0.117549417115575	0.404094720446716	0.130319174930764	0.41089121267014506	0.05531461391270201	0.665196716763802	0.152059656272133	0.434298937905969	-0.190595809088004	0.162655756035444	0.111663244011571	0.23778920005785603	-0.0588384975180475	0.6623950004095339	0.11406577764747199	0.38740731421833596	0.0458578631219426	0.634718336022006	-0.149715150049258	0.9310035889571551	0.866478633853	0.00989651144525	0.174378814817	-0.0167193070561
POLR1B	1.02272460404664	4.52654728950774e-25	-0.0938012709013518	0.579850679850051	-0.589458541732874	0.00233024433199852	-0.454968558830252	0.0368989348236214	-0.20217257540800002	0.23863398108576603	-0.0563822376577716	0.7224466271092221	0.0423439367015639	0.754462777469542	0.0568755419049303	0.652732892430431	-0.0413423586869702	0.661893722144588	-0.0128601500317873	0.916412172622414	-0.0123429755746793	0.9335305539915709	0.0888337311063097	0.469020601944109	-0.09384024539816803	0.91758543591389	0.0764713498856	-0.100428148432	0.389320559756	-0.0748787957479
PARP1	1.08797612487856	9.71491289241525e-07	-0.24071523985401	0.123001073955292	-0.272064664331697	0.10121313773022698	-0.14607496806371698	0.381534620114376	0.306940627571042	0.236492963193348	-0.0423890274342806	0.7589612454924509	-0.60976185081943	0.0009427281364322571	-0.125739249523821	0.16831818302072196	-0.0371947912275098	0.6933044320042969	-0.0649665521060747	0.469321293380434	-0.0614119119191503	0.574964088983025	-0.0218323559486657	0.806965406971841	0.09937939586948501	0.780785209743117	0.00579501108546	-0.119183994786	0.332189785742	0.0361446442222
WDR12	1.10725414722363	1.54191421745938e-08	-0.19855274559074	0.17119908108271598	-0.6417237674074591	0.00102138311742281	-0.15581279740018697	0.38777715578346506	-0.11655328598556401	0.6425365663037691	-0.203083274778843	0.271775586870894	0.41529286562833206	0.0112156063402479	-0.103681993382935	0.24956538911625198	0.401241142000701	0.0265009996125589	-0.133988245496527	0.17965244655431603	-0.0999290357715585	0.436617791204187	0.17666412237796802	0.325691373994653	-0.126668541170709	0.8658343300393879	0.141585222773	-0.0465494392776	0.0035568909594	-0.227120442968
DNAJC11	1.13256560637173	7.43997811684109e-15	-0.38871016945340603	0.0113844934508742	-0.246925582374114	0.18328023840189003	0.076573001008857	0.745542450327404	-0.330241758436611	0.161167372637094	-0.0418749918183478	0.805543974229506	0.0438660903216184	0.768630831982601	-0.147040461098008	0.15827045275236498	-0.16347952583644598	0.0880219759708333	0.0686502361642025	0.655931608195338	-0.0961285831278449	0.39364931947067	0.0572706296014323	0.580071461818274	0.23716122316485502	0.7487482034023181	0.129371434271	0.0905965697466	0.142568621166	-0.0285928439766
PMS1	1.13382946585227	5.9448056493418095e-08	-0.169327237413709	0.3670110995636471	-0.644605062770058	0.0540602616581328	-0.254502857787198	0.21799718331039897	-0.31028504549277197	0.183083576950031	-0.239599173699324	0.22570319204959002	0.0846863350674135	0.42207872649067996	-0.143111839357688	0.131688802358441	-0.0871966863699416	0.536522059043247	0.0462079111005922	0.810438017984688	0.0334055662344134	0.7671755694851691	0.042318184756209	0.693897513199622	0.018705365397931	0.991009643533159	0.275104679411	-0.0462790081943	0.237706782221	0.0306427429696
UBR4	1.15473422793801	0.009358055487125979	-0.357420739877039	0.746642283550006	0.5883397083195029		-0.725727959691494	0.505847973224948	-0.0980856105072408	0.8877808887934059	-0.6939715908754539	0.540998219754698	-0.0381347453710305	0.790563661729067	0.24058874913821002	0.0366124866403378	0.0944419406023605	0.36379979669515206	0.00429010448191458	0.9728490209244091	-0.618855635690603	0.0005404076426126191	-0.0227051923712731	0.851932076645058	0.120052326211384	0.6828239977104891	0.0358621984312	-0.120067435907	0.128119095932	0.0432246110572
KCTD3	1.19862325698229	3.13447392392687e-06	0.0450591725206877	0.8306993884107529	-0.501881514694147	0.0178464331066609	0.0768297531549744	0.644047921088944	-0.0285638715690809	0.8799670114750799	-0.0219572149527134	0.893918600833077	-0.20702474921467698	0.0982872164973526	-0.0013121098894489699	0.9900979772646309	-0.0557569837341617	0.5801459538212591	0.0904687397047104	0.387776655220086	0.11806501229566699	0.318141603591358	0.0215005089065152	0.8837878962379	0.624211071020928	0.5639513042334909	0.845870074458	0.0247428543374	0.13850913901	-0.000377834711085
PABPC4	1.2000052757748	4.0380722448729e-08	-0.22540005967947502	0.183776967482915	-0.101664966181679	0.532282905209162	-0.42491536758230897	0.0681766702663916	-0.609143477515596	0.004126219421869371	-0.156979945209839	0.33568423074091	0.301128927654799	0.0556019615962748	-0.026650627703175	0.802215623608832	0.0499899492741584	0.6701111391435141	0.164839499997798	0.136902805351982	-0.16971303141448799	0.259703177206885	-0.171379684471471	0.0806619274065716	0.044147295484337004	0.96730165852072	0.816110349201	-0.00131426859144	0.0981537792003	-0.0889855334849
DHCR24	1.20630174532852	0.00242439557263683	-0.160605917014675	0.47328405263218	0.589285985119411	0.0154382709437863	0.00688263316248809	0.967580489675125	-0.129730723598403	0.530206765896118	-0.119847951472991	0.529793743830822	0.278891736088964	0.251274337724114	-0.12166670024992	0.217811356011337	-0.29620874878424297	0.0443453579632898	0.0369357492060687	0.745992738449859	-0.176056683774825	0.119698207303133	0.106101404708708	0.27064978913525	0.101584300826594	0.8448115779504151	0.370854324705	-0.033008879533	0.733236847642	0.0181450410351
